Entity,Code,Date,Daily new confirmed deaths due to COVID-19 per million people (deaths per million)
Dominican Republic,DOM,8-May-20,1.014
Dominican Republic,DOM,9-May-20,0.645
Dominican Republic,DOM,10-May-20,0.461
Dominican Republic,DOM,11-May-20,0.277
Dominican Republic,DOM,12-May-20,0.461
Dominican Republic,DOM,13-May-20,0.83
Dominican Republic,DOM,14-May-20,0.645
Dominican Republic,DOM,15-May-20,1.198
Dominican Republic,DOM,16-May-20,0.184
Dominican Republic,DOM,17-May-20,0
Dominican Republic,DOM,18-May-20,0.369
Dominican Republic,DOM,19-May-20,0.553
Dominican Republic,DOM,20-May-20,0.645
Dominican Republic,DOM,21-May-20,0.461
Dominican Republic,DOM,22-May-20,0.184
Dominican Republic,DOM,23-May-20,0.737
Dominican Republic,DOM,24-May-20,0.184
Dominican Republic,DOM,25-May-20,0
Dominican Republic,DOM,26-May-20,0.184
Dominican Republic,DOM,27-May-20,0.737
Dominican Republic,DOM,28-May-20,0.553
Dominican Republic,DOM,29-May-20,1.014
Dominican Republic,DOM,30-May-20,0.277
Dominican Republic,DOM,31-May-20,0.922
Dominican Republic,DOM,1-Jun-20,0.369
Dominican Republic,DOM,2-Jun-20,0
Dominican Republic,DOM,3-Jun-20,1.198
Dominican Republic,DOM,4-Jun-20,0.092
Dominican Republic,DOM,5-Jun-20,0.369
Dominican Republic,DOM,6-Jun-20,0.461
Dominican Republic,DOM,7-Jun-20,1.014
Dominican Republic,DOM,8-Jun-20,0.184
Dominican Republic,DOM,9-Jun-20,0.092
Dominican Republic,DOM,10-Jun-20,0.461
Dominican Republic,DOM,11-Jun-20,0.553
Dominican Republic,DOM,12-Jun-20,1.014
Dominican Republic,DOM,13-Jun-20,0.645
Dominican Republic,DOM,14-Jun-20,0.83
Dominican Republic,DOM,15-Jun-20,1.383
Dominican Republic,DOM,16-Jun-20,1.198
Dominican Republic,DOM,17-Jun-20,0.922
Dominican Republic,DOM,18-Jun-20,1.659
Dominican Republic,DOM,19-Jun-20,0.184
Dominican Republic,DOM,20-Jun-20,1.106
Dominican Republic,DOM,21-Jun-20,0.737
Dominican Republic,DOM,22-Jun-20,0.645
Dominican Republic,DOM,23-Jun-20,0.645
Dominican Republic,DOM,24-Jun-20,0.553
Dominican Republic,DOM,25-Jun-20,1.475
Dominican Republic,DOM,26-Jun-20,0.645
Dominican Republic,DOM,27-Jun-20,1.291
Dominican Republic,DOM,28-Jun-20,0.553
Dominican Republic,DOM,29-Jun-20,0.737
Dominican Republic,DOM,30-Jun-20,0.645
Dominican Republic,DOM,1-Jul-20,1.291
Dominican Republic,DOM,2-Jul-20,0.645
Dominican Republic,DOM,3-Jul-20,1.014
Dominican Republic,DOM,4-Jul-20,0.922
Dominican Republic,DOM,5-Jul-20,1.014
Dominican Republic,DOM,6-Jul-20,0.737
Dominican Republic,DOM,7-Jul-20,0.922
Dominican Republic,DOM,8-Jul-20,1.567
Dominican Republic,DOM,9-Jul-20,0.737
Dominican Republic,DOM,10-Jul-20,1.198
Dominican Republic,DOM,11-Jul-20,2.028
Dominican Republic,DOM,12-Jul-20,1.475
Dominican Republic,DOM,13-Jul-20,1.567
Dominican Republic,DOM,14-Jul-20,0.553
Dominican Republic,DOM,15-Jul-20,0.645
Dominican Republic,DOM,16-Jul-20,1.751
Dominican Republic,DOM,17-Jul-20,1.106
Dominican Republic,DOM,18-Jul-20,0.092
Dominican Republic,DOM,19-Jul-20,2.673
Dominican Republic,DOM,20-Jul-20,0.922
Dominican Republic,DOM,21-Jul-20,1.106
Dominican Republic,DOM,22-Jul-20,0.553
Dominican Republic,DOM,23-Jul-20,0.553
Dominican Republic,DOM,24-Jul-20,0.092
Dominican Republic,DOM,25-Jul-20,2.766
Dominican Republic,DOM,26-Jul-20,1.751
Dominican Republic,DOM,27-Jul-20,0.737
Dominican Republic,DOM,28-Jul-20,1.844
Dominican Republic,DOM,29-Jul-20,1.659
Dominican Republic,DOM,30-Jul-20,2.028
Dominican Republic,DOM,31-Jul-20,2.12
Dominican Republic,DOM,1-Aug-20,1.291
Dominican Republic,DOM,2-Aug-20,0.922
Dominican Republic,DOM,3-Aug-20,0.737
Dominican Republic,DOM,4-Aug-20,0.461
Dominican Republic,DOM,5-Aug-20,2.766
Dominican Republic,DOM,6-Aug-20,0.83
Dominican Republic,DOM,7-Aug-20,2.212
Dominican Republic,DOM,8-Aug-20,1.198
Dominican Republic,DOM,9-Aug-20,2.766
Ecuador,ECU,31-Dec-19,0
Ecuador,ECU,1-Jan-20,0
Ecuador,ECU,2-Jan-20,0
Ecuador,ECU,3-Jan-20,0
Ecuador,ECU,4-Jan-20,0
Ecuador,ECU,5-Jan-20,0
Ecuador,ECU,6-Jan-20,0
Ecuador,ECU,7-Jan-20,0
Ecuador,ECU,8-Jan-20,0
Ecuador,ECU,9-Jan-20,0
Ecuador,ECU,10-Jan-20,0
Ecuador,ECU,11-Jan-20,0
Ecuador,ECU,12-Jan-20,0
Ecuador,ECU,13-Jan-20,0
Ecuador,ECU,14-Jan-20,0
Ecuador,ECU,15-Jan-20,0
Ecuador,ECU,16-Jan-20,0
Ecuador,ECU,17-Jan-20,0
Ecuador,ECU,18-Jan-20,0
Ecuador,ECU,19-Jan-20,0
Ecuador,ECU,20-Jan-20,0
Ecuador,ECU,21-Jan-20,0
Ecuador,ECU,22-Jan-20,0
Ecuador,ECU,23-Jan-20,0
Ecuador,ECU,24-Jan-20,0
Ecuador,ECU,25-Jan-20,0
Ecuador,ECU,26-Jan-20,0
Ecuador,ECU,27-Jan-20,0
Ecuador,ECU,28-Jan-20,0
Ecuador,ECU,29-Jan-20,0
Ecuador,ECU,30-Jan-20,0
Ecuador,ECU,31-Jan-20,0
Ecuador,ECU,1-Feb-20,0
Ecuador,ECU,2-Feb-20,0
Ecuador,ECU,3-Feb-20,0
Ecuador,ECU,4-Feb-20,0
Ecuador,ECU,5-Feb-20,0
Ecuador,ECU,6-Feb-20,0
Ecuador,ECU,7-Feb-20,0
Ecuador,ECU,8-Feb-20,0
Ecuador,ECU,9-Feb-20,0
Ecuador,ECU,10-Feb-20,0
Ecuador,ECU,11-Feb-20,0
Ecuador,ECU,12-Feb-20,0
Ecuador,ECU,13-Feb-20,0
Ecuador,ECU,14-Feb-20,0
Ecuador,ECU,15-Feb-20,0
Ecuador,ECU,16-Feb-20,0
Ecuador,ECU,17-Feb-20,0
Ecuador,ECU,18-Feb-20,0
Ecuador,ECU,19-Feb-20,0
Ecuador,ECU,20-Feb-20,0
Ecuador,ECU,21-Feb-20,0
Ecuador,ECU,22-Feb-20,0
Ecuador,ECU,23-Feb-20,0
Ecuador,ECU,24-Feb-20,0
Ecuador,ECU,25-Feb-20,0
Ecuador,ECU,26-Feb-20,0
Ecuador,ECU,27-Feb-20,0
Ecuador,ECU,28-Feb-20,0
Ecuador,ECU,29-Feb-20,0
Ecuador,ECU,1-Mar-20,0
Ecuador,ECU,2-Mar-20,0
Ecuador,ECU,3-Mar-20,0
Ecuador,ECU,5-Mar-20,0
Ecuador,ECU,6-Mar-20,0
Ecuador,ECU,9-Mar-20,0
Ecuador,ECU,10-Mar-20,0
Ecuador,ECU,11-Mar-20,0
Ecuador,ECU,14-Mar-20,0.057
Ecuador,ECU,15-Mar-20,0.057
Ecuador,ECU,16-Mar-20,0
Ecuador,ECU,17-Mar-20,0
Ecuador,ECU,18-Mar-20,0
Ecuador,ECU,19-Mar-20,0.057
Ecuador,ECU,20-Mar-20,0
Ecuador,ECU,21-Mar-20,0.227
Ecuador,ECU,22-Mar-20,0
Ecuador,ECU,23-Mar-20,0.397
Ecuador,ECU,24-Mar-20,0.227
Ecuador,ECU,25-Mar-20,0.51
Ecuador,ECU,26-Mar-20,0.113
Ecuador,ECU,27-Mar-20,0.283
Ecuador,ECU,28-Mar-20,0.397
Ecuador,ECU,29-Mar-20,0.397
Ecuador,ECU,30-Mar-20,0.567
Ecuador,ECU,31-Mar-20,0.227
Ecuador,ECU,1-Apr-20,0.964
Ecuador,ECU,2-Apr-20,2.324
Ecuador,ECU,3-Apr-20,0
Ecuador,ECU,4-Apr-20,1.417
Ecuador,ECU,5-Apr-20,1.53
Ecuador,ECU,6-Apr-20,0.453
Ecuador,ECU,7-Apr-20,0.623
Ecuador,ECU,8-Apr-20,1.644
Ecuador,ECU,9-Apr-20,1.247
Ecuador,ECU,10-Apr-20,1.7
Ecuador,ECU,11-Apr-20,1.417
Ecuador,ECU,12-Apr-20,1.02
Ecuador,ECU,13-Apr-20,1.02
Ecuador,ECU,14-Apr-20,1.247
Ecuador,ECU,15-Apr-20,0
Ecuador,ECU,16-Apr-20,1.87
Ecuador,ECU,17-Apr-20,0.85
Ecuador,ECU,18-Apr-20,1.02
Ecuador,ECU,19-Apr-20,1.984
Ecuador,ECU,20-Apr-20,1.02
Ecuador,ECU,21-Apr-20,1.87
Ecuador,ECU,22-Apr-20,0.737
Ecuador,ECU,23-Apr-20,0.964
Ecuador,ECU,24-Apr-20,1.304
Ecuador,ECU,25-Apr-20,0.907
Ecuador,ECU,26-Apr-20,0
Ecuador,ECU,27-Apr-20,0
Ecuador,ECU,28-Apr-20,4.931
Ecuador,ECU,29-Apr-20,11.789
Ecuador,ECU,30-Apr-20,0.68
Ecuador,ECU,1-May-20,0.964
Ecuador,ECU,2-May-20,9.239
Ecuador,ECU,3-May-20,17.457
Ecuador,ECU,4-May-20,10.939
Ecuador,ECU,5-May-20,0.283
Ecuador,ECU,6-May-20,0
Ecuador,ECU,7-May-20,2.777
Ecuador,ECU,8-May-20,2.04
Ecuador,ECU,9-May-20,2.834
Ecuador,ECU,10-May-20,0.737
Ecuador,ECU,11-May-20,23.239
Ecuador,ECU,12-May-20,1.02
Ecuador,ECU,13-May-20,10.316
Ecuador,ECU,14-May-20,0.397
Ecuador,ECU,15-May-20,0.227
Ecuador,ECU,16-May-20,14.51
Ecuador,ECU,17-May-20,5.328
Ecuador,ECU,18-May-20,2.721
Ecuador,ECU,19-May-20,3.571
Ecuador,ECU,20-May-20,2.267
Ecuador,ECU,21-May-20,2.777
Ecuador,ECU,22-May-20,2.891
Ecuador,ECU,23-May-20,6.632
Ecuador,ECU,24-May-20,2.267
Ecuador,ECU,25-May-20,0.68
Ecuador,ECU,26-May-20,5.385
Ecuador,ECU,27-May-20,0
Ecuador,ECU,28-May-20,4.081
Ecuador,ECU,29-May-20,2.154
Ecuador,ECU,30-May-20,1.19
Ecuador,ECU,31-May-20,0
Ecuador,ECU,1-Jun-20,1.36
Ecuador,ECU,2-Jun-20,2.04
Ecuador,ECU,3-Jun-20,2.494
Ecuador,ECU,4-Jun-20,2.721
Ecuador,ECU,5-Jun-20,0
Ecuador,ECU,6-Jun-20,2.721
Ecuador,ECU,7-Jun-20,4.194
Ecuador,ECU,8-Jun-20,0.737
Ecuador,ECU,9-Jun-20,1.19
Ecuador,ECU,10-Jun-20,2.721
Ecuador,ECU,11-Jun-20,1.7
Ecuador,ECU,12-Jun-20,0
Ecuador,ECU,13-Jun-20,6.121
Ecuador,ECU,14-Jun-20,2.607
Ecuador,ECU,15-Jun-20,1.247
Ecuador,ECU,16-Jun-20,1.87
Ecuador,ECU,17-Jun-20,2.324
Ecuador,ECU,18-Jun-20,2.097
Ecuador,ECU,19-Jun-20,4.534
Ecuador,ECU,20-Jun-20,3.911
Ecuador,ECU,21-Jun-20,2.437
Ecuador,ECU,22-Jun-20,1.36
Ecuador,ECU,23-Jun-20,0
Ecuador,ECU,24-Jun-20,2.891
Ecuador,ECU,25-Jun-20,1.984
Ecuador,ECU,26-Jun-20,1.927
Ecuador,ECU,27-Jun-20,3.571
Ecuador,ECU,28-Jun-20,1.02
Ecuador,ECU,29-Jun-20,0.283
Ecuador,ECU,30-Jun-20,4.138
Ecuador,ECU,1-Jul-20,1.417
Ecuador,ECU,2-Jul-20,2.777
Ecuador,ECU,3-Jul-20,3.571
Ecuador,ECU,4-Jul-20,3.457
Ecuador,ECU,5-Jul-20,3.911
Ecuador,ECU,6-Jul-20,0.68
Ecuador,ECU,7-Jul-20,2.267
Ecuador,ECU,8-Jul-20,2.947
Ecuador,ECU,9-Jul-20,1.53
Ecuador,ECU,10-Jul-20,2.211
Ecuador,ECU,11-Jul-20,2.494
Ecuador,ECU,12-Jul-20,2.721
Ecuador,ECU,13-Jul-20,0.907
Ecuador,ECU,14-Jul-20,0.907
Ecuador,ECU,15-Jul-20,3.798
Ecuador,ECU,16-Jul-20,1.587
Ecuador,ECU,17-Jul-20,2.777
Ecuador,ECU,18-Jul-20,2.437
Ecuador,ECU,19-Jul-20,1.814
Ecuador,ECU,20-Jul-20,1.757
Ecuador,ECU,21-Jul-20,0.283
Ecuador,ECU,22-Jul-20,2.721
Ecuador,ECU,23-Jul-20,2.947
Ecuador,ECU,24-Jul-20,1.19
Ecuador,ECU,25-Jul-20,1.644
Ecuador,ECU,26-Jul-20,2.211
Ecuador,ECU,27-Jul-20,0.453
Ecuador,ECU,28-Jul-20,0.964
Ecuador,ECU,29-Jul-20,2.947
Ecuador,ECU,30-Jul-20,2.211
Ecuador,ECU,31-Jul-20,1.927
Ecuador,ECU,1-Aug-20,2.551
Ecuador,ECU,2-Aug-20,1.927
Ecuador,ECU,3-Aug-20,0.794
Ecuador,ECU,4-Aug-20,0.964
Ecuador,ECU,5-Aug-20,2.324
Ecuador,ECU,6-Aug-20,2.211
Ecuador,ECU,7-Aug-20,2.267
Ecuador,ECU,8-Aug-20,0.567
Ecuador,ECU,9-Aug-20,1.077
Egypt,EGY,31-Dec-19,0
Egypt,EGY,1-Jan-20,0
Egypt,EGY,2-Jan-20,0
Egypt,EGY,3-Jan-20,0
Egypt,EGY,4-Jan-20,0
Egypt,EGY,5-Jan-20,0
Egypt,EGY,6-Jan-20,0
Egypt,EGY,7-Jan-20,0
Egypt,EGY,8-Jan-20,0
Egypt,EGY,9-Jan-20,0
Egypt,EGY,10-Jan-20,0
Egypt,EGY,11-Jan-20,0
Egypt,EGY,12-Jan-20,0
Egypt,EGY,13-Jan-20,0
Egypt,EGY,14-Jan-20,0
Egypt,EGY,15-Jan-20,0
Egypt,EGY,16-Jan-20,0
Egypt,EGY,17-Jan-20,0
Egypt,EGY,18-Jan-20,0
Egypt,EGY,19-Jan-20,0
Egypt,EGY,20-Jan-20,0
Egypt,EGY,21-Jan-20,0
Egypt,EGY,22-Jan-20,0
Egypt,EGY,23-Jan-20,0
Egypt,EGY,24-Jan-20,0
Egypt,EGY,25-Jan-20,0
Egypt,EGY,26-Jan-20,0
Egypt,EGY,27-Jan-20,0
Egypt,EGY,28-Jan-20,0
Egypt,EGY,29-Jan-20,0
Egypt,EGY,30-Jan-20,0
Egypt,EGY,31-Jan-20,0
Egypt,EGY,1-Feb-20,0
Egypt,EGY,2-Feb-20,0
Egypt,EGY,3-Feb-20,0
Egypt,EGY,4-Feb-20,0
Egypt,EGY,5-Feb-20,0
Egypt,EGY,6-Feb-20,0
Egypt,EGY,7-Feb-20,0
Egypt,EGY,8-Feb-20,0
Egypt,EGY,9-Feb-20,0
Egypt,EGY,10-Feb-20,0
Egypt,EGY,11-Feb-20,0
Egypt,EGY,12-Feb-20,0
Egypt,EGY,13-Feb-20,0
Egypt,EGY,14-Feb-20,0
Egypt,EGY,15-Feb-20,0
Egypt,EGY,16-Feb-20,0
Egypt,EGY,17-Feb-20,0
Egypt,EGY,18-Feb-20,0
Egypt,EGY,19-Feb-20,0
Egypt,EGY,20-Feb-20,0
Egypt,EGY,21-Feb-20,0
Egypt,EGY,22-Feb-20,0
Egypt,EGY,23-Feb-20,0
Egypt,EGY,24-Feb-20,0
Egypt,EGY,25-Feb-20,0
Egypt,EGY,26-Feb-20,0
Egypt,EGY,27-Feb-20,0
Egypt,EGY,28-Feb-20,0
Egypt,EGY,29-Feb-20,0
Egypt,EGY,1-Mar-20,0
Egypt,EGY,2-Mar-20,0
Egypt,EGY,6-Mar-20,0
Egypt,EGY,7-Mar-20,0
Egypt,EGY,9-Mar-20,0.01
Egypt,EGY,10-Mar-20,0
Egypt,EGY,11-Mar-20,0
Egypt,EGY,12-Mar-20,0
Egypt,EGY,13-Mar-20,0.01
Egypt,EGY,14-Mar-20,0
Egypt,EGY,15-Mar-20,0
Egypt,EGY,16-Mar-20,0
Egypt,EGY,17-Mar-20,0
Egypt,EGY,18-Mar-20,0.02
Egypt,EGY,19-Mar-20,0.02
Egypt,EGY,20-Mar-20,0
Egypt,EGY,21-Mar-20,0.01
Egypt,EGY,22-Mar-20,0.01
Egypt,EGY,23-Mar-20,0.02
Egypt,EGY,24-Mar-20,0.039
Egypt,EGY,25-Mar-20,0.049
Egypt,EGY,26-Mar-20,0.02
Egypt,EGY,27-Mar-20,0
Egypt,EGY,28-Mar-20,0.029
Egypt,EGY,29-Mar-20,0.059
Egypt,EGY,30-Mar-20,0.059
Egypt,EGY,31-Mar-20,0.039
Egypt,EGY,1-Apr-20,0.01
Egypt,EGY,2-Apr-20,0.049
Egypt,EGY,3-Apr-20,0.059
Egypt,EGY,4-Apr-20,0
Egypt,EGY,5-Apr-20,0.137
Egypt,EGY,6-Apr-20,0.049
Egypt,EGY,7-Apr-20,0.068
Egypt,EGY,8-Apr-20,0.068
Egypt,EGY,9-Apr-20,0.176
Egypt,EGY,10-Apr-20,0.147
Egypt,EGY,11-Apr-20,0.166
Egypt,EGY,12-Apr-20,0.107
Egypt,EGY,13-Apr-20,0.127
Egypt,EGY,14-Apr-20,0.049
Egypt,EGY,15-Apr-20,0.137
Egypt,EGY,16-Apr-20,0.049
Egypt,EGY,17-Apr-20,0.127
Egypt,EGY,18-Apr-20,0.088
Egypt,EGY,19-Apr-20,0.186
Egypt,EGY,20-Apr-20,0.147
Egypt,EGY,21-Apr-20,0.107
Egypt,EGY,22-Apr-20,0.137
Egypt,EGY,23-Apr-20,0
Egypt,EGY,24-Apr-20,0.117
Egypt,EGY,25-Apr-20,0.176
Egypt,EGY,26-Apr-20,0.127
Egypt,EGY,27-Apr-20,0
Egypt,EGY,28-Apr-20,0.293
Egypt,EGY,29-Apr-20,0.215
Egypt,EGY,30-Apr-20,0.205
Egypt,EGY,1-May-20,0.117
Egypt,EGY,2-May-20,0.137
Egypt,EGY,3-May-20,0.088
Egypt,EGY,4-May-20,0.137
Egypt,EGY,5-May-20,0.068
Egypt,EGY,6-May-20,0.156
Egypt,EGY,7-May-20,0.166
Egypt,EGY,8-May-20,0.127
Egypt,EGY,9-May-20,0.205
Egypt,EGY,10-May-20,0.107
Egypt,EGY,11-May-20,0.107
Egypt,EGY,12-May-20,0.078
Egypt,EGY,13-May-20,0.107
Egypt,EGY,14-May-20,0.117
Egypt,EGY,15-May-20,0.147
Egypt,EGY,16-May-20,0.205
Egypt,EGY,17-May-20,0.195
Egypt,EGY,18-May-20,0.176
Egypt,EGY,19-May-20,0.147
Egypt,EGY,20-May-20,0.137
Egypt,EGY,21-May-20,0.205
Egypt,EGY,22-May-20,0.156
Egypt,EGY,23-May-20,0.107
Egypt,EGY,24-May-20,0.274
Egypt,EGY,25-May-20,0.283
Egypt,EGY,26-May-20,0.186
Egypt,EGY,27-May-20,0.137
Egypt,EGY,28-May-20,0.186
Egypt,EGY,29-May-20,0.283
Egypt,EGY,30-May-20,0.332
Egypt,EGY,31-May-20,0.332
Egypt,EGY,1-Jun-20,0.45
Egypt,EGY,2-Jun-20,0.45
Egypt,EGY,3-Jun-20,0.459
Egypt,EGY,4-Jun-20,0.352
Egypt,EGY,5-Jun-20,0.371
Egypt,EGY,6-Jun-20,0.391
Egypt,EGY,7-Jun-20,0.313
Egypt,EGY,8-Jun-20,0.381
Egypt,EGY,9-Jun-20,0.332
Egypt,EGY,10-Jun-20,0.342
Egypt,EGY,11-Jun-20,0.352
Egypt,EGY,12-Jun-20,0.342
Egypt,EGY,13-Jun-20,0.44
Egypt,EGY,14-Jun-20,0.606
Egypt,EGY,15-Jun-20,0.889
Egypt,EGY,16-Jun-20,0.948
Egypt,EGY,17-Jun-20,0.919
Egypt,EGY,18-Jun-20,0.821
Egypt,EGY,19-Jun-20,0.86
Egypt,EGY,20-Jun-20,0.772
Egypt,EGY,21-Jun-20,0.87
Egypt,EGY,22-Jun-20,0.85
Egypt,EGY,23-Jun-20,0.831
Egypt,EGY,24-Jun-20,0.85
Egypt,EGY,25-Jun-20,0.831
Egypt,EGY,26-Jun-20,0.811
Egypt,EGY,27-Jun-20,0.85
Egypt,EGY,28-Jun-20,0.86
Egypt,EGY,29-Jun-20,0.792
Egypt,EGY,30-Jun-20,0.811
Egypt,EGY,1-Jul-20,0.792
Egypt,EGY,2-Jul-20,0.792
Egypt,EGY,3-Jul-20,0.84
Egypt,EGY,4-Jul-20,0.792
Egypt,EGY,5-Jul-20,0.772
Egypt,EGY,6-Jul-20,0.616
Egypt,EGY,7-Jul-20,0.772
Egypt,EGY,8-Jul-20,0.655
Egypt,EGY,9-Jul-20,0.733
Egypt,EGY,10-Jul-20,0.518
Egypt,EGY,11-Jul-20,0.831
Egypt,EGY,12-Jul-20,0.655
Egypt,EGY,13-Jul-20,0.87
Egypt,EGY,14-Jul-20,0.752
Egypt,EGY,15-Jul-20,0.713
Egypt,EGY,16-Jul-20,0.577
Egypt,EGY,17-Jul-20,0.518
Egypt,EGY,18-Jul-20,0.664
Egypt,EGY,19-Jul-20,0.616
Egypt,EGY,20-Jul-20,0.498
Egypt,EGY,21-Jul-20,0.489
Egypt,EGY,22-Jul-20,0.459
Egypt,EGY,23-Jul-20,0.401
Egypt,EGY,24-Jul-20,0.391
Egypt,EGY,25-Jul-20,0.371
Egypt,EGY,26-Jul-20,0.391
Egypt,EGY,27-Jul-20,0.469
Egypt,EGY,28-Jul-20,0.45
Egypt,EGY,29-Jul-20,0.381
Egypt,EGY,30-Jul-20,0.362
Egypt,EGY,31-Jul-20,0.45
Egypt,EGY,1-Aug-20,0.303
Egypt,EGY,2-Aug-20,0.283
Egypt,EGY,3-Aug-20,0.303
Egypt,EGY,4-Aug-20,0.225
Egypt,EGY,5-Aug-20,0.235
Egypt,EGY,6-Aug-20,0.176
Egypt,EGY,7-Aug-20,0.205
Egypt,EGY,8-Aug-20,0.195
Egypt,EGY,9-Aug-20,0.205
El Salvador,SLV,19-Mar-20,0
El Salvador,SLV,20-Mar-20,0
El Salvador,SLV,21-Mar-20,0
El Salvador,SLV,22-Mar-20,0
El Salvador,SLV,23-Mar-20,0
El Salvador,SLV,24-Mar-20,0
El Salvador,SLV,25-Mar-20,0
El Salvador,SLV,26-Mar-20,0
El Salvador,SLV,27-Mar-20,0
El Salvador,SLV,28-Mar-20,0
El Salvador,SLV,29-Mar-20,0
El Salvador,SLV,30-Mar-20,0
El Salvador,SLV,31-Mar-20,0
El Salvador,SLV,1-Apr-20,0.154
El Salvador,SLV,2-Apr-20,0.154
El Salvador,SLV,3-Apr-20,0
El Salvador,SLV,4-Apr-20,0.154
El Salvador,SLV,5-Apr-20,0
El Salvador,SLV,6-Apr-20,0
El Salvador,SLV,7-Apr-20,0.154
El Salvador,SLV,8-Apr-20,0
El Salvador,SLV,9-Apr-20,0.154
El Salvador,SLV,10-Apr-20,0.154
El Salvador,SLV,11-Apr-20,0
El Salvador,SLV,12-Apr-20,0
El Salvador,SLV,13-Apr-20,0
El Salvador,SLV,14-Apr-20,0
El Salvador,SLV,15-Apr-20,0
El Salvador,SLV,16-Apr-20,0
El Salvador,SLV,17-Apr-20,0
El Salvador,SLV,18-Apr-20,0.154
El Salvador,SLV,19-Apr-20,0
El Salvador,SLV,20-Apr-20,0
El Salvador,SLV,21-Apr-20,0
El Salvador,SLV,22-Apr-20,0
El Salvador,SLV,23-Apr-20,0.154
El Salvador,SLV,24-Apr-20,0
El Salvador,SLV,25-Apr-20,0
El Salvador,SLV,26-Apr-20,0
El Salvador,SLV,27-Apr-20,0
El Salvador,SLV,28-Apr-20,0
El Salvador,SLV,29-Apr-20,0.154
El Salvador,SLV,30-Apr-20,0
El Salvador,SLV,1-May-20,0.154
El Salvador,SLV,2-May-20,0
El Salvador,SLV,3-May-20,0.154
El Salvador,SLV,4-May-20,0.154
El Salvador,SLV,5-May-20,0.154
El Salvador,SLV,6-May-20,0.154
El Salvador,SLV,7-May-20,0.154
El Salvador,SLV,8-May-20,0
El Salvador,SLV,9-May-20,0.154
El Salvador,SLV,10-May-20,0.154
El Salvador,SLV,11-May-20,0
El Salvador,SLV,12-May-20,0.154
El Salvador,SLV,13-May-20,0.308
El Salvador,SLV,14-May-20,0
El Salvador,SLV,15-May-20,0.463
El Salvador,SLV,16-May-20,0.308
El Salvador,SLV,17-May-20,0.154
El Salvador,SLV,18-May-20,0.617
El Salvador,SLV,19-May-20,0
El Salvador,SLV,20-May-20,0.154
El Salvador,SLV,21-May-20,0.154
El Salvador,SLV,22-May-20,0.154
El Salvador,SLV,23-May-20,0
El Salvador,SLV,24-May-20,0.308
El Salvador,SLV,25-May-20,0
El Salvador,SLV,26-May-20,0.154
El Salvador,SLV,27-May-20,0
El Salvador,SLV,28-May-20,0.463
El Salvador,SLV,29-May-20,0
El Salvador,SLV,30-May-20,0.617
El Salvador,SLV,31-May-20,0.463
El Salvador,SLV,1-Jun-20,0
El Salvador,SLV,2-Jun-20,0
El Salvador,SLV,3-Jun-20,0.463
El Salvador,SLV,4-Jun-20,0.308
El Salvador,SLV,5-Jun-20,0.154
El Salvador,SLV,6-Jun-20,0.154
El Salvador,SLV,7-Jun-20,0
El Salvador,SLV,8-Jun-20,0.308
El Salvador,SLV,9-Jun-20,0.463
El Salvador,SLV,10-Jun-20,0.308
El Salvador,SLV,11-Jun-20,0.617
El Salvador,SLV,12-Jun-20,0.617
El Salvador,SLV,13-Jun-20,0.617
El Salvador,SLV,14-Jun-20,0
El Salvador,SLV,15-Jun-20,0.308
El Salvador,SLV,16-Jun-20,0.308
El Salvador,SLV,17-Jun-20,0.308
El Salvador,SLV,18-Jun-20,0.617
El Salvador,SLV,19-Jun-20,0.617
El Salvador,SLV,20-Jun-20,1.079
El Salvador,SLV,21-Jun-20,0.771
El Salvador,SLV,22-Jun-20,1.388
El Salvador,SLV,23-Jun-20,0
El Salvador,SLV,24-Jun-20,0.925
El Salvador,SLV,25-Jun-20,2.004
El Salvador,SLV,26-Jun-20,1.079
El Salvador,SLV,27-Jun-20,1.542
El Salvador,SLV,28-Jun-20,1.388
El Salvador,SLV,29-Jun-20,1.85
El Salvador,SLV,30-Jun-20,0
El Salvador,SLV,1-Jul-20,1.542
El Salvador,SLV,2-Jul-20,1.233
El Salvador,SLV,3-Jul-20,1.388
El Salvador,SLV,4-Jul-20,2.929
El Salvador,SLV,5-Jul-20,0
El Salvador,SLV,6-Jul-20,1.079
El Salvador,SLV,7-Jul-20,0.925
El Salvador,SLV,8-Jul-20,0.925
El Salvador,SLV,9-Jul-20,0.925
El Salvador,SLV,10-Jul-20,1.233
El Salvador,SLV,11-Jul-20,0.925
El Salvador,SLV,12-Jul-20,0.771
El Salvador,SLV,13-Jul-20,2.004
El Salvador,SLV,14-Jul-20,1.696
El Salvador,SLV,15-Jul-20,0
El Salvador,SLV,16-Jul-20,3.083
El Salvador,SLV,17-Jul-20,1.696
El Salvador,SLV,18-Jul-20,2.313
El Salvador,SLV,19-Jul-20,0
El Salvador,SLV,20-Jul-20,3.083
El Salvador,SLV,21-Jul-20,1.233
El Salvador,SLV,22-Jul-20,1.696
El Salvador,SLV,23-Jul-20,0
El Salvador,SLV,24-Jul-20,1.388
El Salvador,SLV,25-Jul-20,2.775
El Salvador,SLV,26-Jul-20,0
El Salvador,SLV,27-Jul-20,2.775
El Salvador,SLV,28-Jul-20,0
El Salvador,SLV,29-Jul-20,1.388
El Salvador,SLV,30-Jul-20,2.004
El Salvador,SLV,31-Jul-20,1.388
