Entity,Code,Date,Confirmed COVID-19 deaths per million people (deaths per million),Year,GDP per capita (international-$)
Brunei,BRN,"Jun 23, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jun 24, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jun 25, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jun 26, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jun 27, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jun 28, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jun 29, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jun 30, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 1, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 2, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 3, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 4, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 5, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 6, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 7, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 8, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 9, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 10, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 11, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 12, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 13, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 14, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 15, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 16, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 17, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 18, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 19, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 20, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 21, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 22, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 23, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 24, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 25, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 26, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 27, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 28, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 29, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 30, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Jul 31, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Aug 1, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Aug 2, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Aug 3, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Aug 4, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Aug 5, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Aug 6, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Aug 7, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Aug 8, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Aug 9, 2020",6.857,2017,71809.250580867
Brunei,BRN,"Aug 10, 2020",6.857,2017,71809.250580867
Bulgaria,BGR,"Dec 31, 2019",,2017,18563.3066168958
Bulgaria,BGR,"Jan 1, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 2, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 3, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 4, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 5, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 6, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 7, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 8, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 9, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 10, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 11, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 12, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 13, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 14, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 15, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 16, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 17, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 18, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 19, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 20, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 21, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 22, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 23, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 24, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 25, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 26, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 27, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 28, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 29, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 30, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Jan 31, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 1, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 2, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 3, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 4, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 5, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 6, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 7, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 8, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 9, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 10, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 11, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 12, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 13, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 14, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 15, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 16, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 17, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 18, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 19, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 20, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 21, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 22, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 23, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 24, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 25, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 26, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 27, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 28, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Feb 29, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Mar 1, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Mar 2, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Mar 3, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Mar 4, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Mar 5, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Mar 6, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Mar 7, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Mar 8, 2020",0,2017,18563.3066168958
Bulgaria,BGR,"Mar 9, 2020",0,2017,18563.3066168958
Bulgaria,BGR,"Mar 10, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Mar 11, 2020",,2017,18563.3066168958
Bulgaria,BGR,"Mar 12, 2020",0.144,2017,18563.3066168958
Bulgaria,BGR,"Mar 13, 2020",0.144,2017,18563.3066168958
Bulgaria,BGR,"Mar 14, 2020",0.144,2017,18563.3066168958
Bulgaria,BGR,"Mar 15, 2020",0.288,2017,18563.3066168958
Bulgaria,BGR,"Mar 16, 2020",0.288,2017,18563.3066168958
Bulgaria,BGR,"Mar 17, 2020",0.288,2017,18563.3066168958
Bulgaria,BGR,"Mar 18, 2020",0.288,2017,18563.3066168958
Bulgaria,BGR,"Mar 19, 2020",0.288,2017,18563.3066168958
Bulgaria,BGR,"Mar 20, 2020",0.432,2017,18563.3066168958
Bulgaria,BGR,"Mar 21, 2020",0.432,2017,18563.3066168958
Bulgaria,BGR,"Mar 22, 2020",0.432,2017,18563.3066168958
Bulgaria,BGR,"Mar 23, 2020",0.432,2017,18563.3066168958
Bulgaria,BGR,"Mar 24, 2020",0.432,2017,18563.3066168958
Bulgaria,BGR,"Mar 25, 2020",0.432,2017,18563.3066168958
Bulgaria,BGR,"Mar 26, 2020",0.432,2017,18563.3066168958
Bulgaria,BGR,"Mar 27, 2020",0.432,2017,18563.3066168958
Bulgaria,BGR,"Mar 28, 2020",0.432,2017,18563.3066168958
Bulgaria,BGR,"Mar 29, 2020",1.007,2017,18563.3066168958
Bulgaria,BGR,"Mar 30, 2020",1.151,2017,18563.3066168958
Bulgaria,BGR,"Mar 31, 2020",1.151,2017,18563.3066168958
Bulgaria,BGR,"Apr 1, 2020",1.151,2017,18563.3066168958
Bulgaria,BGR,"Apr 2, 2020",1.439,2017,18563.3066168958
Bulgaria,BGR,"Apr 3, 2020",1.439,2017,18563.3066168958
Bulgaria,BGR,"Apr 4, 2020",2.015,2017,18563.3066168958
Bulgaria,BGR,"Apr 5, 2020",2.447,2017,18563.3066168958
Bulgaria,BGR,"Apr 6, 2020",2.878,2017,18563.3066168958
Bulgaria,BGR,"Apr 7, 2020",3.166,2017,18563.3066168958
Bulgaria,BGR,"Apr 8, 2020",3.31,2017,18563.3066168958
Bulgaria,BGR,"Apr 9, 2020",3.454,2017,18563.3066168958
Bulgaria,BGR,"Apr 10, 2020",3.454,2017,18563.3066168958
Bulgaria,BGR,"Apr 11, 2020",3.598,2017,18563.3066168958
Bulgaria,BGR,"Apr 12, 2020",4.03,2017,18563.3066168958
Bulgaria,BGR,"Apr 13, 2020",4.174,2017,18563.3066168958
Bulgaria,BGR,"Apr 14, 2020",4.605,2017,18563.3066168958
Bulgaria,BGR,"Apr 15, 2020",5.037,2017,18563.3066168958
Bulgaria,BGR,"Apr 16, 2020",5.181,2017,18563.3066168958
Bulgaria,BGR,"Apr 17, 2020",5.469,2017,18563.3066168958
Bulgaria,BGR,"Apr 18, 2020",5.901,2017,18563.3066168958
Bulgaria,BGR,"Apr 19, 2020",5.901,2017,18563.3066168958
Bulgaria,BGR,"Apr 20, 2020",6.188,2017,18563.3066168958
Bulgaria,BGR,"Apr 21, 2020",6.188,2017,18563.3066168958
Bulgaria,BGR,"Apr 22, 2020",6.476,2017,18563.3066168958
Bulgaria,BGR,"Apr 23, 2020",7.052,2017,18563.3066168958
Bulgaria,BGR,"Apr 24, 2020",7.484,2017,18563.3066168958
Bulgaria,BGR,"Apr 25, 2020",7.772,2017,18563.3066168958
Bulgaria,BGR,"Apr 26, 2020",7.915,2017,18563.3066168958
Bulgaria,BGR,"Apr 27, 2020",8.059,2017,18563.3066168958
Bulgaria,BGR,"Apr 28, 2020",8.347,2017,18563.3066168958
Bulgaria,BGR,"Apr 29, 2020",8.347,2017,18563.3066168958
Bulgaria,BGR,"Apr 30, 2020",9.211,2017,18563.3066168958
Bulgaria,BGR,"May 1, 2020",9.499,2017,18563.3066168958
Bulgaria,BGR,"May 2, 2020",9.93,2017,18563.3066168958
Bulgaria,BGR,"May 3, 2020",10.362,2017,18563.3066168958
Bulgaria,BGR,"May 4, 2020",10.506,2017,18563.3066168958
Bulgaria,BGR,"May 5, 2020",11.226,2017,18563.3066168958
Bulgaria,BGR,"May 6, 2020",11.226,2017,18563.3066168958
Bulgaria,BGR,"May 7, 2020",12.089,2017,18563.3066168958
Bulgaria,BGR,"May 8, 2020",12.089,2017,18563.3066168958
Bulgaria,BGR,"May 9, 2020",12.665,2017,18563.3066168958
Bulgaria,BGR,"May 10, 2020",12.953,2017,18563.3066168958
Bulgaria,BGR,"May 11, 2020",13.096,2017,18563.3066168958
Bulgaria,BGR,"May 12, 2020",13.384,2017,18563.3066168958
Bulgaria,BGR,"May 13, 2020",13.672,2017,18563.3066168958
Bulgaria,BGR,"May 14, 2020",13.816,2017,18563.3066168958
Bulgaria,BGR,"May 15, 2020",14.248,2017,18563.3066168958
Bulgaria,BGR,"May 16, 2020",14.68,2017,18563.3066168958
Bulgaria,BGR,"May 17, 2020",15.543,2017,18563.3066168958
Bulgaria,BGR,"May 18, 2020",15.831,2017,18563.3066168958
Bulgaria,BGR,"May 19, 2020",16.119,2017,18563.3066168958
Bulgaria,BGR,"May 20, 2020",16.694,2017,18563.3066168958
Bulgaria,BGR,"May 21, 2020",17.27,2017,18563.3066168958
Bulgaria,BGR,"May 22, 2020",17.99,2017,18563.3066168958
Bulgaria,BGR,"May 23, 2020",18.134,2017,18563.3066168958
Bulgaria,BGR,"May 24, 2020",18.134,2017,18563.3066168958
Bulgaria,BGR,"May 25, 2020",18.709,2017,18563.3066168958
Bulgaria,BGR,"May 26, 2020",18.709,2017,18563.3066168958
Bulgaria,BGR,"May 27, 2020",19.141,2017,18563.3066168958
Bulgaria,BGR,"May 28, 2020",19.141,2017,18563.3066168958
Bulgaria,BGR,"May 29, 2020",19.573,2017,18563.3066168958
Bulgaria,BGR,"May 30, 2020",20.004,2017,18563.3066168958
Bulgaria,BGR,"May 31, 2020",20.148,2017,18563.3066168958
Bulgaria,BGR,"Jun 1, 2020",20.148,2017,18563.3066168958
Bulgaria,BGR,"Jun 2, 2020",20.724,2017,18563.3066168958
Bulgaria,BGR,"Jun 3, 2020",20.724,2017,18563.3066168958
Bulgaria,BGR,"Jun 4, 2020",21.156,2017,18563.3066168958
Bulgaria,BGR,"Jun 5, 2020",21.156,2017,18563.3066168958
Bulgaria,BGR,"Jun 6, 2020",23.027,2017,18563.3066168958
Bulgaria,BGR,"Jun 7, 2020",23.027,2017,18563.3066168958
Bulgaria,BGR,"Jun 8, 2020",23.027,2017,18563.3066168958
Bulgaria,BGR,"Jun 9, 2020",23.602,2017,18563.3066168958
Bulgaria,BGR,"Jun 10, 2020",24.034,2017,18563.3066168958
Bulgaria,BGR,"Jun 11, 2020",24.034,2017,18563.3066168958
Bulgaria,BGR,"Jun 12, 2020",24.178,2017,18563.3066168958
Bulgaria,BGR,"Jun 13, 2020",24.754,2017,18563.3066168958
Bulgaria,BGR,"Jun 14, 2020",24.754,2017,18563.3066168958
Bulgaria,BGR,"Jun 15, 2020",25.042,2017,18563.3066168958
Bulgaria,BGR,"Jun 16, 2020",25.329,2017,18563.3066168958
Bulgaria,BGR,"Jun 17, 2020",26.049,2017,18563.3066168958
Bulgaria,BGR,"Jun 18, 2020",26.481,2017,18563.3066168958
Bulgaria,BGR,"Jun 19, 2020",27.344,2017,18563.3066168958
Bulgaria,BGR,"Jun 20, 2020",27.776,2017,18563.3066168958
Bulgaria,BGR,"Jun 21, 2020",28.64,2017,18563.3066168958
Bulgaria,BGR,"Jun 22, 2020",28.64,2017,18563.3066168958
Bulgaria,BGR,"Jun 23, 2020",29.791,2017,18563.3066168958
Bulgaria,BGR,"Jun 24, 2020",29.935,2017,18563.3066168958
Bulgaria,BGR,"Jun 25, 2020",30.079,2017,18563.3066168958
Bulgaria,BGR,"Jun 26, 2020",30.367,2017,18563.3066168958
Bulgaria,BGR,"Jun 27, 2020",30.942,2017,18563.3066168958
Bulgaria,BGR,"Jun 28, 2020",31.086,2017,18563.3066168958
Bulgaria,BGR,"Jun 29, 2020",31.518,2017,18563.3066168958
Bulgaria,BGR,"Jun 30, 2020",32.094,2017,18563.3066168958
Bulgaria,BGR,"Jul 1, 2020",33.101,2017,18563.3066168958
Bulgaria,BGR,"Jul 2, 2020",33.389,2017,18563.3066168958
Bulgaria,BGR,"Jul 3, 2020",33.389,2017,18563.3066168958
Bulgaria,BGR,"Jul 4, 2020",34.396,2017,18563.3066168958
Bulgaria,BGR,"Jul 5, 2020",34.684,2017,18563.3066168958
Bulgaria,BGR,"Jul 6, 2020",35.404,2017,18563.3066168958
Bulgaria,BGR,"Jul 7, 2020",35.979,2017,18563.3066168958
Bulgaria,BGR,"Jul 8, 2020",36.555,2017,18563.3066168958
Bulgaria,BGR,"Jul 9, 2020",37.275,2017,18563.3066168958
Bulgaria,BGR,"Jul 10, 2020",37.706,2017,18563.3066168958
Bulgaria,BGR,"Jul 11, 2020",37.706,2017,18563.3066168958
Bulgaria,BGR,"Jul 12, 2020",37.706,2017,18563.3066168958
Bulgaria,BGR,"Jul 13, 2020",38.57,2017,18563.3066168958
Bulgaria,BGR,"Jul 14, 2020",39.721,2017,18563.3066168958
Bulgaria,BGR,"Jul 15, 2020",40.729,2017,18563.3066168958
Bulgaria,BGR,"Jul 16, 2020",41.592,2017,18563.3066168958
Bulgaria,BGR,"Jul 17, 2020",42.168,2017,18563.3066168958
Bulgaria,BGR,"Jul 18, 2020",42.743,2017,18563.3066168958
Bulgaria,BGR,"Jul 19, 2020",43.031,2017,18563.3066168958
Bulgaria,BGR,"Jul 20, 2020",43.175,2017,18563.3066168958
Bulgaria,BGR,"Jul 21, 2020",44.326,2017,18563.3066168958
Bulgaria,BGR,"Jul 22, 2020",45.046,2017,18563.3066168958
Bulgaria,BGR,"Jul 23, 2020",46.197,2017,18563.3066168958
Bulgaria,BGR,"Jul 24, 2020",47.349,2017,18563.3066168958
Bulgaria,BGR,"Jul 25, 2020",48.5,2017,18563.3066168958
Bulgaria,BGR,"Jul 26, 2020",48.644,2017,18563.3066168958
Bulgaria,BGR,"Jul 27, 2020",48.932,2017,18563.3066168958
Bulgaria,BGR,"Jul 28, 2020",49.939,2017,18563.3066168958
Bulgaria,BGR,"Jul 29, 2020",51.091,2017,18563.3066168958
Bulgaria,BGR,"Jul 30, 2020",52.961,2017,18563.3066168958
Bulgaria,BGR,"Jul 31, 2020",53.825,2017,18563.3066168958
Bulgaria,BGR,"Aug 1, 2020",55.12,2017,18563.3066168958
Bulgaria,BGR,"Aug 2, 2020",55.408,2017,18563.3066168958
Bulgaria,BGR,"Aug 3, 2020",55.84,2017,18563.3066168958
Bulgaria,BGR,"Aug 4, 2020",55.84,2017,18563.3066168958
Bulgaria,BGR,"Aug 5, 2020",58.143,2017,18563.3066168958
Bulgaria,BGR,"Aug 6, 2020",59.726,2017,18563.3066168958
Bulgaria,BGR,"Aug 7, 2020",61.021,2017,18563.3066168958
Bulgaria,BGR,"Aug 8, 2020",62.604,2017,18563.3066168958
Bulgaria,BGR,"Aug 9, 2020",64.043,2017,18563.3066168958
Bulgaria,BGR,"Aug 10, 2020",64.331,2017,18563.3066168958
Burkina Faso,BFA,"Dec 31, 2019",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 1, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 2, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 3, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 4, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 5, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 6, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 7, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 8, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 9, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 10, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 11, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 12, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 13, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 14, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 15, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 16, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 17, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 18, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 19, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 20, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 21, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 22, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 23, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 24, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 25, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 26, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 27, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 28, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 29, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 30, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Jan 31, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 1, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 2, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 3, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 4, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 5, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 6, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 7, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 8, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 9, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 10, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 11, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 12, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 13, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 14, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 15, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 16, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 17, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 18, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 19, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 20, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 21, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 22, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 23, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 24, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 25, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 26, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 27, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 28, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Feb 29, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Mar 1, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Mar 2, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Mar 3, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Mar 4, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Mar 5, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Mar 6, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Mar 7, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Mar 8, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Mar 9, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Mar 10, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Mar 11, 2020",0,2017,1703.10162867752
Burkina Faso,BFA,"Mar 12, 2020",0,2017,1703.10162867752
Burkina Faso,BFA,"Mar 13, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Mar 14, 2020",,2017,1703.10162867752
Burkina Faso,BFA,"Mar 15, 2020",0,2017,1703.10162867752
Burkina Faso,BFA,"Mar 16, 2020",0,2017,1703.10162867752
Burkina Faso,BFA,"Mar 17, 2020",0,2017,1703.10162867752
Burkina Faso,BFA,"Mar 18, 2020",0,2017,1703.10162867752
Burkina Faso,BFA,"Mar 19, 2020",0.048,2017,1703.10162867752
Burkina Faso,BFA,"Mar 20, 2020",0.048,2017,1703.10162867752
Burkina Faso,BFA,"Mar 21, 2020",0.048,2017,1703.10162867752
Burkina Faso,BFA,"Mar 22, 2020",0.144,2017,1703.10162867752
Burkina Faso,BFA,"Mar 23, 2020",0.144,2017,1703.10162867752
Burkina Faso,BFA,"Mar 24, 2020",0.144,2017,1703.10162867752
Burkina Faso,BFA,"Mar 25, 2020",0.144,2017,1703.10162867752
Burkina Faso,BFA,"Mar 26, 2020",0.144,2017,1703.10162867752
Burkina Faso,BFA,"Mar 27, 2020",0.144,2017,1703.10162867752
Burkina Faso,BFA,"Mar 28, 2020",0.144,2017,1703.10162867752
Burkina Faso,BFA,"Mar 29, 2020",0.431,2017,1703.10162867752
Burkina Faso,BFA,"Mar 30, 2020",0.431,2017,1703.10162867752
Burkina Faso,BFA,"Mar 31, 2020",0.574,2017,1703.10162867752
Burkina Faso,BFA,"Apr 1, 2020",0.574,2017,1703.10162867752
Burkina Faso,BFA,"Apr 2, 2020",0.67,2017,1703.10162867752
Burkina Faso,BFA,"Apr 3, 2020",0.765,2017,1703.10162867752
Burkina Faso,BFA,"Apr 4, 2020",0.765,2017,1703.10162867752
Burkina Faso,BFA,"Apr 5, 2020",0.765,2017,1703.10162867752
Burkina Faso,BFA,"Apr 6, 2020",0.813,2017,1703.10162867752
Burkina Faso,BFA,"Apr 7, 2020",0.813,2017,1703.10162867752
Burkina Faso,BFA,"Apr 8, 2020",0.909,2017,1703.10162867752
Burkina Faso,BFA,"Apr 9, 2020",1.1,2017,1703.10162867752
Burkina Faso,BFA,"Apr 10, 2020",1.148,2017,1703.10162867752
Burkina Faso,BFA,"Apr 11, 2020",1.244,2017,1703.10162867752
Burkina Faso,BFA,"Apr 12, 2020",1.292,2017,1703.10162867752
Burkina Faso,BFA,"Apr 13, 2020",1.292,2017,1703.10162867752
Burkina Faso,BFA,"Apr 14, 2020",1.34,2017,1703.10162867752
Burkina Faso,BFA,"Apr 15, 2020",1.435,2017,1703.10162867752
Burkina Faso,BFA,"Apr 16, 2020",1.531,2017,1703.10162867752
Burkina Faso,BFA,"Apr 17, 2020",1.531,2017,1703.10162867752
Burkina Faso,BFA,"Apr 18, 2020",1.674,2017,1703.10162867752
Burkina Faso,BFA,"Apr 19, 2020",1.722,2017,1703.10162867752
Burkina Faso,BFA,"Apr 20, 2020",1.722,2017,1703.10162867752
Burkina Faso,BFA,"Apr 21, 2020",1.818,2017,1703.10162867752
Burkina Faso,BFA,"Apr 22, 2020",1.818,2017,1703.10162867752
Burkina Faso,BFA,"Apr 23, 2020",1.866,2017,1703.10162867752
Burkina Faso,BFA,"Apr 24, 2020",1.961,2017,1703.10162867752
Burkina Faso,BFA,"Apr 25, 2020",1.961,2017,1703.10162867752
Burkina Faso,BFA,"Apr 26, 2020",1.961,2017,1703.10162867752
